pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.corridorBlocksOutOfField,param.corridorWidth,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.blockedFrontDensityMax,measurement.blockedFrontDensityMaxCell,measurement.blockedFrontDensityPeak,measurement.blockedFrontDensityPeakCell,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fieldEdgeDensityMax,measurement.fieldEdgeDensityMaxCell,measurement.fieldEdgeDensityPeak,measurement.fieldEdgeDensityPeakCell,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
31,A,basic,distributed,,,0.11.0,e7ca0961,2048,65536,true,4,512,9,0,52,0,"9,11,13,15,17,18,19,19,21,22,23,24,26,27,28,29,30,30,30,29,28,26,25,24,24,24,24,24,24,24,24,24,14,24,24,24,24,24,24,24,24,24,26,27,28,30,31,31,30,29,28,27,26,24,23,22,20,20,19,12,16,14,11,9",15,50,880,"33,8",1113,"31,8,1524",0,63,6,78,2807,0,"4,32,3",1006,"22,6",495,1385,"19,6,2259",4136,"4,32",1598,"19,8",3126,1,3224,48,1247,"63,34",1315,"63,32,3588",15554,1708,1789133,1882266,65536,1024,0,0,811,"589824,720896,851968,983040,1114112,1179648,1245184,1245184,1376256,1441792,1507328,1572864,1703936,1769472,1835008,1900544,1966080,983040,983040,950272,917504,851968,819200,786432,786432,786432,786432,786432,786432,786432,786432,786432,458752,786432,786432,786432,786432,786432,786432,786432,786432,786432,851968,884736,917504,983040,1015808,2031616,1966080,1900544,1835008,1769472,1703936,1572864,1507328,1441792,1310720,1310720,1245184,393216,1048576,917504,720896,589824",1468,0,0,0,0,0,0,0,21,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","162260,200042,228231,262394,245140,265088,289538,310843,352404,374448,399448,424535,457467,489833,501621,538166,553988,588637,606531,623812,635359,654514,691267,688448,690885,692378,697487,693671,696495,697687,693551,698143,649348,712120,722064,721408,718871,724515,721428,730945,719896,732183,699018,696725,670866,652831,643906,613965,595116,569418,547361,538805,520445,476790,440751,430159,382426,372101,349093,373913,300036,265187,202819,169874",5,1,3098,0,39,5,1023.1394444444444,4,3600,272112,2907446,3686400,1245184,,true,,,
31,A,basic,detour,,,0.11.0,ce74f9f6,2048,65536,true,4,512,9,0,49,0,"9,11,13,15,17,18,19,19,20,20,20,20,21,20,20,20,20,19,19,18,17,15,14,13,13,13,13,13,13,13,13,13,5,13,13,13,13,13,13,13,13,13,15,16,17,19,20,20,21,21,21,22,22,21,21,21,20,20,19,12,16,14,11,9",24,50,1542,"33,7",1850,"31,7,3180",0,63,6,73,2988,0,"4,32,3",1699,"21,6",935,2219,"19,6,2521",4254,"4,32",2471,"19,7",3013,1,1734,51,1559,"63,33",1950,"63,32,2801",102276,3332,0,3211042,65536,1024,0,0,1080,"589824,720896,851968,983040,1114112,1179648,1245184,1245184,1310720,1310720,1310720,1310720,1376256,1310720,1310720,1310720,1310720,1245184,1245184,1179648,1114112,983040,917504,851968,851968,851968,851968,851968,851968,851968,851968,851968,327680,851968,851968,851968,851968,851968,851968,851968,851968,851968,983040,1048576,1114112,1245184,1310720,1310720,1376256,1376256,1376256,1441792,1441792,1376256,1376256,1376256,1310720,1310720,1245184,393216,1048576,917504,720896,589824",1041,0,0,0,0,0,0,0,26,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","166481,206154,242481,278308,269411,298300,326066,338191,367616,372905,374602,383639,404907,381297,388425,385140,386565,371565,367961,354614,331290,292424,280375,247654,255342,252255,250658,251392,253264,247612,251194,245815,102762,245903,234561,241073,240710,242718,244269,238686,246392,244618,287056,305007,332803,368688,385141,387854,401602,399661,401067,421937,423801,404089,408539,404365,384120,391326,368523,359004,302816,260656,200850,165525",5,1,3192,0,40,5,1023.1133333333333,4,3600,2699994,2723377,3686400,1245184,,true,,,
32,A,basic,straight,,,0.11.0,d629fe31,2048,0,true,8,512,1,0,36,0,"15,17,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0",383,58,38343,"31,31",38341,"31,31,3600",0,63,6,46,-1,65536,,5420,"30,22",1072,5420,"30,22,3600",38341,"31,31",38341,"31,31",3600,14,3600,64,1164,"0,25",1342,"0,27,3583",229008901,154632,1787850,0,65536,1024,0,0,2153,"983040,1114112,1245184,415061,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,131072,131072,131072,131072,131072,131072,131072,131072,,,,,",1024,0,0,0,0,0,0,0,53,"1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0","305912,329087,383394,434147,289857,380862,395392,384532,390535,386991,397194,384300,399529,398869,401195,393188,402096,399302,408397,400655,397091,405411,404384,389378,401900,360199,327080,307594,299557,289433,276674,268431,0,92912,99522,101644,102474,106261,107763,112552,113027,114807,113369,119340,116794,121336,117104,122194,118362,121386,116687,123164,119013,117837,112703,116128,114308,112970,109998,146266,160159,149958,118618,86209",5,1,18174,28,28,5,1273.8977777777777,4,3600,0,1727186,3686400,1376256,,true,,,
32,A,basic,distributed,,,0.11.0,bd454dcd,2048,0,true,8,512,1,0,38,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",20,58,1147,"31,4",1424,"31,29,3372",0,63,6,65,3281,65536,,1315,"23,2",569,1575,"25,2,2695",6405,"4,32",2052,"5,31",3597,2,3600,62,1325,"63,26",1553,"63,29,3405",1384011,6423,822949,2208745,65536,1024,0,0,1406,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,196608,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2175,0,0,0,0,0,0,0,34,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","309707,351257,377838,408272,371601,392865,408375,432950,465572,489705,508611,541014,562221,571188,604744,626424,642999,668581,690540,696713,699002,702735,704584,718554,705683,713203,728908,721242,722695,727082,722208,730775,581243,765625,767548,765091,776906,778020,782560,781593,789973,798572,797429,794533,791375,780918,779864,748523,736653,711646,696149,680668,651302,645508,612275,586496,569026,540775,511542,540884,467263,413513,388801,330405",5,1,5382,0,2,5,1063.3630555555555,4,3600,0,2410443,3686400,1835008,,false,,,
32,A,basic,detour,,,0.11.0,92192092,2048,0,true,8,512,1,0,34,0,"18,20,22,24,26,27,28,28,29,29,29,29,29,29,29,29,29,28,28,27,26,24,23,22,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,23,24,25,27,28,29,30,30,30,30,30,30,30,30,30,30,29,28,22,25,23,21,18",26,58,1914,"31,3",2375,"31,4,3321",0,63,6,56,-1,65536,,2070,"58,42",1010,2358,"19,2,2881",10023,"4,32",2662,"19,8",3171,3,3175,66,2007,"63,30",2333,"63,30,3064",3971307,6981,0,2921180,65536,1024,0,0,2013,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1835008,1835008,1769472,1703936,1572864,1507328,1441792,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1507328,1572864,1638400,1769472,1835008,1900544,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",1595,0,0,0,0,0,0,0,43,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","330263,376617,427708,446121,395889,455403,450489,472623,499674,505626,521054,523217,536717,542183,539543,545527,550800,529832,529986,506735,494999,463206,457023,422478,405889,402773,400364,396197,396232,400241,391799,397257,105550,392979,374145,390816,389986,396309,388719,392191,397616,437708,458847,481961,532642,554127,555388,582151,583554,584377,592305,585600,591477,585590,586506,592480,585267,558829,551173,552173,474294,427551,385703,330692",5,1,8887,0,39,5,1118.9830555555557,4,3600,0,2071078,3686400,1835008,,true,,,
33,A,basic,straight,,,0.11.0,ec6c2fad,2048,0,true,8,512,3,0,83,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,19,17,15",20,56,1347,"32,31",1348,"32,31,315",0,33,33,91,2360,65536,,233,"41,22",78,320,"44,22,3488",18989,"4,32",2072,"27,32",253,7,164,17,156,"63,30",202,"63,26,2712",12386763,3598,3552689,0,65536,1024,0,0,313,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,524288,1376256,1245184,1114112,983040",781,0,0,0,0,0,0,0,8,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51573,48140,278058,284207,277484,292181,279894,288194,285759,283706,289793,293601,285843,292362,285639,300111,283720,294513,282211,299855,284863,290798,283959,280423,285792,280639,276581,275720,463396,406976,362225,325924,284477",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3361242,3686400,196608,,false,,,
33,A,basic,distributed,,,0.11.0,52d049d9,2048,0,true,8,512,3,0,39,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,8,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",20,56,1181,"31,3",1441,"31,4,2807",0,63,6,67,3200,65536,,1398,"19,2",529,1432,"44,2,3533",5920,"4,32",2040,"5,31",2435,2,2461,61,1149,"63,26",1578,"63,27,3465",1195415,6410,1182850,1954504,65536,1024,0,0,1277,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,262144,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2177,0,0,0,0,0,0,0,32,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","296154,336015,359533,378700,369799,379296,399311,402126,441249,459419,474535,506271,515551,542900,561447,589444,596546,632168,642366,652889,656689,667872,668644,665578,665747,666115,671961,660644,667844,653943,669734,664123,629262,759068,778781,767635,775840,769700,783847,784436,773796,789121,788094,799096,781046,790636,775756,756711,735114,722094,695083,690358,648631,642248,619006,592866,562614,538160,515903,550062,459095,429890,378338,333333",5,1,4864,0,2,5,1060.0755555555556,4,3600,0,2493043,3686400,1835008,,true,,,
33,A,basic,detour,,,0.11.0,92192092,2048,0,true,8,512,3,0,34,0,"18,20,22,24,26,27,28,28,29,29,29,29,29,29,29,29,29,28,28,27,26,24,23,22,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,23,24,25,27,28,29,30,30,30,30,30,30,30,30,30,30,29,28,22,25,23,21,18",26,56,1914,"31,3",2375,"31,4,3321",0,63,6,56,-1,65536,,2070,"58,42",1010,2358,"19,2,2881",10023,"4,32",2662,"19,8",3171,3,3175,66,2007,"63,30",2333,"63,30,3064",3971307,6981,0,2921180,65536,1024,0,0,2013,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1835008,1835008,1769472,1703936,1572864,1507328,1441792,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1507328,1572864,1638400,1769472,1835008,1900544,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",1595,0,0,0,0,0,0,0,43,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","330263,376617,427708,446121,395889,455403,450489,472623,499674,505626,521054,523217,536717,542183,539543,545527,550800,529832,529986,506735,494999,463206,457023,422478,405889,402773,400364,396197,396232,400241,391799,397257,105550,392979,374145,390816,389986,396309,388719,392191,397616,437708,458847,481961,532642,554127,555388,582151,583554,584377,592305,585600,591477,585590,586506,592480,585267,558829,551173,552173,474294,427551,385703,330692",5,1,8887,0,39,5,1118.9830555555557,4,3600,0,2071078,3686400,1835008,,true,,,
34,A,basic,straight,,,0.11.0,9c038cc0,2048,0,true,8,512,5,0,80,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,19,17,15",20,54,295,"33,24",357,"33,23,3268",0,33,33,90,2372,65536,,325,"36,22",91,376,"34,22,3262",18989,"4,32",2072,"27,32",253,7,164,20,195,"63,31",238,"63,26,3107",12386763,3598,3552788,0,65536,1024,0,0,324,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,524288,1376256,1245184,1114112,983040",783,0,0,0,0,0,0,0,9,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51346,51508,295820,303625,294594,309812,291098,300667,300595,301888,310135,299005,304245,301480,303428,296993,308016,301668,306973,300268,303308,297697,302708,298138,292828,291666,294819,281020,464787,408885,360870,316378,282302",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3347992,3686400,196608,,false,,,
34,A,basic,distributed,,,0.11.0,c6755a2a,2048,0,true,8,512,5,0,39,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",20,54,1113,"31,5",1357,"31,3,3049",0,63,6,67,3203,65536,,1146,"20,2",527,1442,"20,2,1851",6056,"4,32",2041,"5,31",2454,2,3542,61,1062,"63,31",1430,"63,29,3451",1226525,6355,1309269,1923114,65536,1024,0,0,1279,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,327680,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2179,0,0,0,0,0,0,0,32,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","301167,351949,359650,385749,363538,388501,396774,408985,447708,470701,478023,504039,531945,547010,570024,592108,616609,629134,659716,661604,669527,676130,683377,682980,689165,684819,692054,679305,699453,673871,700883,694017,655909,748256,768109,761778,765047,764444,784197,773974,778283,784872,775670,798281,773615,779234,778514,751549,731534,716977,697764,687317,653404,646486,599865,600207,563607,543618,516659,549784,463821,414460,388987,327201",5,1,5002,0,2,5,1060.6869444444444,4,3600,0,2489714,3686400,1835008,,true,,,
34,A,basic,detour,,,0.11.0,92192092,2048,0,true,8,512,5,0,34,0,"18,20,22,24,26,27,28,28,29,29,29,29,29,29,29,29,29,28,28,27,26,24,23,22,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,23,24,25,27,28,29,30,30,30,30,30,30,30,30,30,30,29,28,22,25,23,21,18",26,54,1914,"31,3",2375,"31,4,3321",0,63,6,56,-1,65536,,2070,"58,42",1010,2358,"19,2,2881",10023,"4,32",2662,"19,8",3171,3,3175,66,2007,"63,30",2333,"63,30,3064",3971307,6981,0,2921180,65536,1024,0,0,2013,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1835008,1835008,1769472,1703936,1572864,1507328,1441792,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1507328,1572864,1638400,1769472,1835008,1900544,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",1595,0,0,0,0,0,0,0,43,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","330263,376617,427708,446121,395889,455403,450489,472623,499674,505626,521054,523217,536717,542183,539543,545527,550800,529832,529986,506735,494999,463206,457023,422478,405889,402773,400364,396197,396232,400241,391799,397257,105550,392979,374145,390816,389986,396309,388719,392191,397616,437708,458847,481961,532642,554127,555388,582151,583554,584377,592305,585600,591477,585590,586506,592480,585267,558829,551173,552173,474294,427551,385703,330692",5,1,8887,0,39,5,1118.9830555555557,4,3600,0,2071078,3686400,1835008,,true,,,
35,A,basic,straight,,,0.11.0,5b72da9c,2048,0,true,8,512,9,0,80,0,"15,14,16,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,19,17,15",20,50,190,"33,27",265,"33,24,3202",0,63,6,90,2385,65536,,230,"51,22",101,288,"43,22,2699",18997,"4,32",2080,"28,32",2221,7,2170,20,149,"63,26",203,"63,28,3332",12388006,3598,3633966,0,65536,1024,0,0,334,"983040,458752,262144,371370,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,589824,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,524288,1376256,1245184,1114112,983040",1303,0,0,0,0,0,0,0,9,"1,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","289065,336683,380632,257897,76730,163458,162495,171789,170619,176874,176926,180111,183301,186431,192120,187754,200171,197229,199656,203975,207812,210685,214004,212685,215234,217267,220041,218359,223453,222430,223771,224717,86057,273376,272966,282003,275391,275091,287228,282535,281779,283008,283628,288091,289650,285134,290958,291670,285958,295741,287208,290570,281968,283808,279628,275894,275735,271125,268700,465222,407841,361999,316422,279965",5,1,17972,0,24,5,1271.5852777777777,4,3600,0,3332081,3686400,1376256,,false,,,
35,A,basic,distributed,,,0.11.0,715b6f54,2048,0,true,8,512,9,0,39,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,14,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",20,50,1100,"31,3",1381,"33,7,3521",0,63,6,67,3206,65536,,1205,"19,2",527,1470,"21,2,3311",6067,"4,32",2043,"5,31",3136,2,3149,61,1110,"63,30",1422,"63,30,3340",1245420,6302,1483138,1907458,65536,1024,0,0,1282,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,458752,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2183,0,0,0,0,0,0,0,32,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","308925,336829,364445,389452,358012,388013,410052,409391,452618,466978,494040,508492,532363,558063,576262,601961,622603,650179,663923,670540,670603,687676,699786,695126,705082,701164,697299,710974,702930,700954,717684,711912,652789,759122,740082,761961,759813,768697,753179,775415,785571,770906,777995,787177,782929,774878,771161,756339,722891,722301,693905,666972,653658,643177,608681,583582,559557,542492,508484,553817,461626,423132,387715,329472",5,1,5014,0,2,5,1061.016111111111,4,3600,0,2485316,3686400,1835008,,true,,,
