pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldRatio,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
5,B,basic,distributed,,,0.8.0,1af4b346,512,9,0,54,0,"23,26,29,31,32,33,33,33,33,34,34,34,34,34,34,34,34,34,34,35,38,37,38,41,36,40,41,40,38,42,38,40,14,45,45,44,44,46,45,48,49,49,50,51,51,52,54,55,53,52,52,53,51,51,53,49,50,46,44,39,40,36,31,17",19,50,0,63,6,35,-1,5036,"4,32",1944,"5,31",68,1,60,46,781376,3594,[object Object],65536,1024,0,0,1144,"1507328,1703936,1900544,2031616,2097152,2162688,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,1146880,830122,808277,622592,671744,786432,1310720,671744,655360,622592,550502,622592,873813,458752,737280,491520,961194,1441792,1004885,983040,786432,1070421,1605632,819200,3342336,3342336,1703936,1769472,901120,3473408,3407872,1135957,3473408,1114112,1671168,1736704,1605632,655360,1507328,1441792,511180,1310720,2359296,507904,557056",3401,1883689,51,13,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,4,3,2,4,4,4,5,4,3,2,4,6,3,2,3,3,4,3,2,4,1,1,2,2,4,1,1,3,1,3,2,2,2,5,2,2,5,2,1,4,2","467850,498878,498289,496948,436499,449144,452053,461314,469874,466629,475924,473840,485284,487829,491448,509424,500078,520856,517426,536713,539170,533298,540919,538217,537565,544303,531611,537439,535388,534257,537088,539644,563451,627135,631715,630392,628106,636823,636741,641121,640563,647612,646551,649317,641487,655657,656818,647748,643495,653204,653496,656010,676715,678110,682371,660915,649481,625822,600297,914832,888938,894209,876539,826463",5,1,4012,[object Object],5,1038.8227777777777,4,3600,1318395,3686400,2162688,,true,631,,
5,B,basic,detour,,,0.8.0,216e49f1,512,9,0,38,0,"37,46,53,56,58,58,59,61,62,61,61,62,62,61,62,62,62,62,62,63,62,63,63,63,63,63,63,62,63,62,63,64,14,51,51,52,53,52,52,54,55,55,56,57,58,57,58,57,58,57,57,58,58,56,56,55,54,51,52,41,44,38,22,6",20,50,0,63,6,7,-1,4652,"4,32",2056,"5,31",764,1,662,62,417117,3592,[object Object],65536,1024,0,0,6289,"808277,1004885,1157802,1835008,3801088,3801088,3866624,3997696,4063232,3997696,3997696,4063232,4063232,3997696,4063232,2031616,4063232,4063232,4063232,4128768,4063232,4128768,4128768,4128768,4128768,4128768,4128768,4063232,4128768,4063232,4128768,4194304,458752,3342336,3342336,1703936,3473408,1703936,1703936,1769472,3604480,1802240,3670016,3735552,1900544,3735552,1900544,3735552,3801088,3735552,1867776,3801088,3801088,3670016,3670016,1802240,1179648,1671168,1135957,671744,1441792,622592,480597,131072",4031,2899869,78,14,"3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,3,2,3,4,2,4,3,3","863102,908610,915075,892710,588033,583433,623398,635989,665136,690690,721980,737397,757126,789323,798432,823649,832860,855948,858711,877766,882110,874427,892481,887435,889060,880351,907340,878993,900251,890962,891669,901796,640415,845807,869764,860632,870114,864571,878620,865275,873507,878880,873500,881424,880070,870935,870701,861715,857559,846282,847533,840238,853986,840927,845476,846373,848036,843718,854103,970861,972938,972311,956635,912694",5,1,3628,[object Object],5,1041.4119444444445,4,3600,260436,3686400,3866624,,true,631,,
5,B,perturbation,distributed,1,1,0.8.0,4e7ac386,512,9,0,53,0,"22,25,29,29,32,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,35,34,36,40,36,38,41,40,40,41,39,14,43,44,45,46,47,46,48,46,51,51,52,50,52,51,53,51,55,53,52,52,51,51,49,49,48,44,38,39,35,29,11",19,50,0,63,6,36,-1,4972,"4,32",1936,"5,31",56,1,158,47,723930,3594,[object Object],65536,1024,0,0,1151,"1441792,1638400,1900544,950272,2097152,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,1146880,2228224,786432,873813,786432,622592,671744,2621440,655360,895658,511180,458752,939349,1441792,1474560,602931,3080192,1004885,1572864,602931,835584,1671168,3407872,1638400,3407872,3342336,868352,1114112,1802240,1157802,1703936,3407872,1671168,1114112,1605632,802816,1048576,1441792,830122,1277952,764586,1900544,360448",3387,1826613,49,13,"1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,4,4,1,4,3,5,2,3,2,2,5,1,3,2,5,4,2,1,2,1,1,4,3,2,3,2,1,2,3,2,4,3,2,3,2,3,1,2","469792,487869,491236,499722,438589,447871,453322,458306,470910,468497,467731,475022,480575,491458,495639,495512,510205,512687,522058,518241,524071,517714,516346,522675,515060,520218,516706,513320,517809,508300,514329,518105,562106,602914,610128,609619,616254,627238,621652,608202,625752,622777,617871,628918,632723,638157,620024,640177,625026,647186,635730,654547,647976,669165,670155,649787,633918,609571,600993,912731,889109,894313,880462,831830",5,1,3948,[object Object],5,1038.8347222222221,4,3600,1355176,3686400,2162688,278,,631,,
5,B,perturbation,distributed,1,2,0.8.0,6cff8026,512,9,0,53,0,"22,26,29,31,32,33,33,33,33,34,34,33,34,34,34,34,34,34,34,34,35,39,36,38,36,38,40,38,38,41,39,39,14,43,44,44,47,46,48,47,47,51,49,51,51,53,53,53,55,52,52,53,51,51,50,51,51,49,45,40,40,37,31,12",19,50,0,63,6,36,-1,5100,"4,32",1952,"5,31",79,1,64,47,831577,3594,[object Object],65536,1024,0,0,1160,"1441792,1703936,1900544,2031616,2097152,2162688,2162688,2162688,2162688,2228224,2228224,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,1146880,638976,1179648,830122,786432,622592,1310720,622592,830122,537395,851968,425984,458752,939349,961194,1441792,1540096,753664,786432,1540096,3080192,1114112,3211264,1114112,1114112,1736704,3473408,1157802,1802240,1135957,1135957,1736704,1671168,3342336,3276800,1114112,1671168,1605632,1474560,873813,2621440,2424832,677205,196608",3412,1818278,49,13,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,3,4,2,4,3,5,3,6,2,3,3,2,2,4,4,2,1,3,1,3,3,2,1,3,2,3,3,2,2,1,1,3,2,2,2,3,1,1,3,4","466034,493589,494585,505930,439996,444818,450570,460151,460781,475089,466583,479206,477504,483443,486312,486290,507348,500265,511945,513468,519314,521286,507881,517054,518133,516659,516158,515188,510109,514402,514686,517496,556485,607765,606630,605630,619571,608756,616673,611733,631280,630764,626544,621865,634756,624978,638987,638020,643262,647443,650741,656036,658893,680302,678519,660635,646283,618342,609539,924348,901987,904206,885215,841524",5,1,4076,[object Object],5,1038.8072222222222,4,3600,1358467,3686400,2162688,303,,631,,
5,B,perturbation,distributed,1,3,0.8.0,d7ec405b,512,9,0,56,0,"22,25,28,31,32,32,33,33,33,34,34,34,34,34,35,35,37,38,37,42,44,40,43,40,41,41,46,43,45,46,48,46,14,46,46,46,46,46,46,48,47,46,47,48,47,49,52,52,51,52,53,52,52,51,51,51,48,48,44,39,41,35,24,6",19,50,0,63,6,37,-1,4944,"4,32",1944,"5,31",74,1,60,44,698884,3593,[object Object],65536,1024,0,0,1086,"1441792,1638400,1835008,2031616,2097152,2097152,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,1146880,1146880,606208,830122,606208,917504,720896,655360,704512,655360,671744,537395,753664,402578,589824,602931,1572864,602931,458752,1507328,3014656,1507328,1004885,1507328,1507328,3145728,1540096,1507328,1540096,3145728,1540096,1070421,3407872,3407872,1114112,1703936,1736704,1703936,3407872,3342336,3342336,1114112,1572864,786432,1441792,638976,895658,764586,524288,393216",3577,1850258,50,12,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,4,3,4,4,4,4,4,5,4,7,5,5,2,5,2,2,1,2,3,2,2,1,2,2,2,1,2,3,1,1,3,2,2,2,1,1,1,3,2,4,2,4,3,3,3,1","465650,489517,489099,502438,434860,441351,451617,460304,467645,485374,496521,506071,518276,533564,544652,556551,561985,567200,590070,597386,594281,593974,597523,587242,606366,601275,606296,608181,611337,613073,618542,611878,567957,625576,626769,622629,628712,639931,622617,651487,627124,644610,652820,650966,665429,656383,661905,653177,664602,655897,667983,664561,675727,674624,660896,639648,607932,592882,581051,911746,907336,898187,884032,837502",5,1,3920,[object Object],5,1037.8569444444445,4,3600,1365175,3686400,2162688,354,,631,,
5,B,perturbation,distributed,1,4,0.8.0,cd3511b0,512,9,0,54,0,"22,26,28,30,32,32,32,33,33,33,33,33,34,34,34,34,34,34,34,34,35,35,37,39,39,40,39,37,42,38,39,42,14,47,47,47,49,50,49,51,50,52,54,54,53,54,53,54,55,55,53,54,53,54,53,53,52,49,49,40,42,36,31,21",19,50,0,63,6,36,-1,5144,"4,32",1948,"5,31",180,1,170,46,869880,3594,[object Object],65536,1024,0,0,1192,"1441792,1703936,1835008,1966080,2097152,2097152,2097152,2162688,2162688,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,1146880,2293760,808277,638976,511180,524288,638976,484966,550502,830122,638976,688128,458752,1026730,770048,1026730,1070421,1638400,3211264,1671168,1638400,1703936,1179648,1769472,1736704,1769472,1736704,1769472,3604480,1201493,1157802,3538944,3473408,3538944,1736704,3473408,1703936,1070421,802816,1310720,1376256,2359296,2031616,344064",3414,1819350,49,13,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,5,5,4,5,5,3,4,4,2,3,4,3,3,2,1,2,2,2,3,2,2,2,2,2,1,3,3,1,1,1,2,1,2,3,4,2,2,1,1,4","481139,486062,494017,499294,428990,436231,445014,445632,451523,458715,465801,460697,470875,474777,480166,484264,489848,497737,499437,507585,513953,516988,509502,510541,510488,512968,516726,514344,516557,512400,513822,503809,576451,627559,647183,633176,630004,645331,634061,633645,622400,644251,636300,634652,645862,646300,641776,640536,653266,647444,657502,675703,670473,680909,687236,673666,657442,637431,630172,916708,900601,888391,864867,842164",5,1,4120,[object Object],5,1040.5033333333333,4,3600,1352236,3686400,2097152,256,,631,,
5,B,perturbation,distributed,1,5,0.8.0,be91b32c,512,9,0,57,0,"22,27,29,30,32,32,33,33,33,33,34,34,34,34,37,37,37,38,38,43,42,42,44,47,45,42,47,47,48,49,49,48,14,48,47,46,47,48,47,46,47,46,49,52,53,54,53,54,54,54,52,54,55,52,53,51,51,48,48,39,40,34,27,9",19,50,0,63,6,36,-1,4880,"4,32",1932,"5,31",63,1,61,43,641559,3593,[object Object],65536,1024,0,0,1085,"1441792,1769472,1900544,1966080,2097152,2097152,2162688,2162688,2162688,2162688,2228224,2228224,2228224,2228224,606208,808277,1212416,830122,830122,939349,458752,688128,720896,513365,589824,458752,616038,513365,524288,1070421,642252,1048576,458752,1572864,1540096,1507328,1540096,1572864,1540096,3014656,3080192,1507328,802816,1135957,1157802,1179648,1736704,3538944,1179648,1769472,1703936,1769472,3604480,3407872,1736704,1671168,3342336,1048576,3145728,1277952,2621440,2228224,442368,196608",3639,1852647,50,12,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,3,3,6,4,4,6,5,6,5,6,6,3,5,3,2,2,2,2,2,2,2,1,1,2,4,3,3,3,2,1,3,2,2,2,1,1,2,2,1,3,1,2,1,1,4,3","466874,488486,486620,505572,438760,438306,453535,457360,472672,487968,499202,508493,527261,532006,545010,552383,566528,579942,577692,602050,591445,600657,589867,600903,596881,602852,600166,602567,612503,600372,627114,609813,572737,639209,636597,636786,650534,651611,641336,667818,655247,665047,668058,664019,679447,681387,676701,672670,675997,677876,679551,690527,687843,695108,665539,654953,626099,605668,600056,922158,898225,898464,880611,825951",5,1,3856,[object Object],5,1037.8725,4,3600,1363498,3686400,2162688,342,,631,,
5,B,perturbation,distributed,1,6,0.8.0,96a2a6cf,512,9,0,54,0,"21,26,28,31,32,32,32,34,34,34,33,33,34,34,34,34,34,34,34,34,34,33,33,39,38,38,37,41,41,42,40,43,14,45,46,46,47,48,50,48,49,50,49,51,52,52,54,53,53,54,52,53,53,51,54,51,51,48,46,38,42,36,30,17",19,50,0,63,6,36,-1,5196,"4,32",1952,"5,31",68,1,66,46,917594,3594,[object Object],65536,1024,0,0,1193,"1376256,1703936,1835008,2031616,2097152,2097152,2097152,2228224,2228224,2228224,2162688,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2162688,2162688,851968,622592,622592,606208,671744,1343488,1376256,655360,704512,458752,1474560,1004885,1507328,770048,1048576,1638400,786432,802816,1092266,802816,1671168,1135957,851968,1769472,1157802,1736704,1179648,1703936,868352,1157802,1671168,3538944,1114112,1671168,786432,3014656,830122,2752512,1179648,1966080,185685",3390,1815531,49,14,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,2,2,4,4,2,2,3,2,4,3,2,4,4,3,4,2,3,4,2,3,2,3,2,4,3,2,1,3,2,4,1,3,1,2,1,6","467449,489773,501691,508446,431229,443155,448180,448732,462112,461290,470033,466329,478120,477353,479745,484255,496377,491510,502495,504787,515365,503249,499643,504605,509544,504068,504100,502288,503106,502867,489054,501160,550195,610822,620573,624247,620008,622317,619783,627201,625205,623688,633489,633923,637199,640884,634075,635978,627214,637456,640046,646986,656997,671240,667048,660459,642019,623094,611625,909817,889983,895854,864437,824935",5,1,4172,[object Object],5,1039.7727777777777,4,3600,1353627,3686400,2097152,267,,631,,
5,B,perturbation,distributed,1,7,0.8.0,32c914ff,512,9,0,54,0,"22,24,29,30,33,33,33,33,34,33,34,34,34,34,34,34,34,34,34,34,35,36,39,41,39,41,42,42,40,39,42,40,14,46,48,46,46,47,49,52,52,53,52,52,52,54,54,54,54,55,53,54,55,53,53,49,51,47,46,40,40,40,32,20",19,50,0,63,6,36,-1,5076,"4,32",1940,"5,31",70,1,62,46,813639,3594,[object Object],65536,1024,0,0,1179,"1441792,1572864,1900544,1966080,2162688,2162688,2162688,2162688,2228224,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,1146880,1179648,638976,671744,638976,671744,917504,550502,524288,851968,1376256,655360,458752,1507328,786432,1004885,1004885,1540096,1605632,1703936,1135957,1736704,1703936,1703936,1703936,3538944,3538944,884736,3538944,3604480,1736704,1769472,3604480,1736704,3473408,1605632,1114112,1026730,753664,655360,2621440,873813,1048576,327680",3440,1857260,50,13,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,3,5,5,3,2,4,2,2,4,3,3,2,2,2,3,2,2,2,2,1,1,4,1,1,2,2,1,2,1,2,3,3,4,4,1,3,2,4","472986,483917,494359,503085,439834,440635,450484,455517,460960,465804,466375,470225,479410,484681,493959,497762,505955,513156,519427,524134,526701,523995,510048,523023,518566,527001,514194,521206,508822,516070,511945,511146,557007,643079,637743,636685,644517,648112,641096,648059,655879,650225,660073,656075,648821,655815,660118,650982,653596,677642,666917,680060,695366,698133,691071,681592,657905,632549,624804,921288,898591,896309,875082,835578",5,1,4052,[object Object],5,1038.8133333333333,4,3600,1329958,3686400,2162688,87,,631,,
5,B,perturbation,distributed,1,8,0.8.0,235fbade,512,9,0,56,0,"21,26,28,30,32,32,33,33,33,34,34,34,34,34,37,38,40,38,40,43,43,41,45,42,44,44,46,45,48,48,47,48,14,46,44,46,47,47,47,46,48,47,48,46,50,51,53,52,54,54,54,55,53,51,50,48,48,49,47,38,42,34,28,7",19,50,0,63,6,37,-1,5000,"4,32",1948,"5,31",77,1,65,44,749094,3594,[object Object],65536,1024,0,0,1084,"1376256,851968,1835008,1966080,2097152,2097152,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,808277,498073,655360,622592,655360,469674,563609,383853,737280,458752,961194,480597,602931,737280,1572864,786432,616038,629145,458752,1004885,2883584,3014656,3080192,3080192,1540096,3014656,3145728,1026730,3145728,1507328,655360,1114112,1157802,3407872,1769472,3538944,1769472,1802240,1736704,1671168,819200,1572864,1048576,1070421,3080192,1245184,1376256,1114112,917504,458752",3630,1812495,49,13,"1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,4,6,5,7,4,6,3,6,5,4,2,4,5,5,2,3,1,1,1,1,2,1,1,3,1,2,5,3,3,1,2,1,2,2,2,2,4,2,3,3,1,2,2,2,2,1","474908,489558,496909,509335,426533,448903,449623,465484,475512,481644,500135,508224,519598,529712,542710,546926,554841,575273,565054,595703,571496,599116,582910,593374,588521,597380,600587,600250,600121,604821,592460,605794,567086,622236,616188,631890,619405,641829,641221,641438,640675,654877,649880,656162,651267,662468,661474,671451,661360,672254,668915,673342,685004,676102,663635,636892,621413,596049,583155,912602,901293,914846,880617,838993",5,1,3976,[object Object],5,1038.826111111111,4,3600,1391650,3686400,2162688,555,,631,,
5,B,perturbation,distributed,1,9,0.8.0,6be1e5b8,512,9,0,54,0,"21,25,28,30,32,32,33,33,33,33,33,34,34,34,34,34,34,34,34,34,33,35,36,37,37,39,40,38,38,39,37,41,14,44,45,46,47,49,48,49,51,53,49,54,52,52,54,54,54,54,52,54,53,51,54,51,48,49,48,38,42,38,34,21",19,50,0,63,6,36,-1,5112,"4,32",1944,"5,31",73,1,65,46,842309,3594,[object Object],65536,1024,0,0,1190,"688128,1638400,917504,1966080,2097152,2097152,2162688,2162688,2162688,2162688,2162688,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2228224,2162688,2293760,1179648,808277,606208,851968,655360,622592,622592,511180,606208,671744,458752,1441792,1474560,1004885,1540096,1605632,786432,1605632,1114112,1736704,1605632,884736,1703936,1135957,1769472,1769472,1769472,1179648,1703936,1769472,868352,1114112,884736,1114112,3145728,1605632,3145728,1245184,917504,1245184,1114112,688128",3432,1805410,48,14,"2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,4,4,5,4,4,2,2,2,3,2,2,4,2,3,2,2,4,2,3,2,2,2,3,2,2,4,3,4,3,1,2,1,2,3,2,2,2","474366,484009,489073,497142,431643,440966,438335,450919,462449,456360,462491,465013,476739,473923,483325,484642,493323,504632,503844,507253,506096,508699,499947,506079,505503,509672,503671,506797,505709,502145,501696,498586,550602,613916,624855,620142,621752,627248,624122,622279,634294,615847,630169,636732,626687,625894,638414,623225,640946,636223,643471,652833,663647,675265,678380,663191,640933,616925,611151,906499,882995,887765,866088,825856",5,1,4088,[object Object],5,1038.8041666666666,4,3600,1361656,3686400,2162688,328,,631,,
5,B,perturbation,distributed,1,10,0.8.0,a992a856,512,9,0,57,0,"20,24,27,30,31,33,33,33,33,34,34,35,35,36,36,39,40,40,42,39,42,44,43,44,46,47,44,48,48,47,48,46,14,46,46,47,46,46,48,46,48,47,46,49,51,52,52,52,53,55,54,55,54,54,51,53,51,49,48,39,43,38,30,17",19,50,0,63,6,37,-1,4972,"4,32",1948,"5,31",201,1,156,43,723916,3594,[object Object],65536,1024,0,0,1081,"1310720,786432,1769472,983040,2031616,2162688,2162688,2162688,2162688,2228224,2228224,1146880,1146880,1179648,1179648,851968,436906,436906,1376256,511180,550502,576716,469674,576716,502442,616038,720896,524288,1048576,616038,629145,502442,458752,1004885,3014656,1540096,1507328,3014656,3145728,3014656,3145728,3080192,1507328,802816,1671168,1135957,1703936,1135957,1736704,1802240,3538944,1802240,3538944,1769472,3342336,1157802,1671168,1605632,3145728,638976,1409024,830122,491520,278528",3648,1828525,49,12,"1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,6,6,2,5,5,5,6,5,6,5,4,6,3,5,5,6,2,3,1,2,2,1,1,1,1,1,2,4,2,3,2,3,2,2,1,2,1,2,1,3,2,2,1,4,2,3,4,4","465489,476144,490516,498560,424551,443250,449621,455615,469496,483980,492284,509314,520476,527399,540641,547715,559642,566490,581150,583513,590310,592621,588489,606866,592251,607840,604385,610770,619721,604904,640669,619251,577132,631055,646620,632087,648267,643939,662051,667123,661315,662884,671450,664213,666803,682835,683478,681805,667866,683532,681211,683899,694248,695310,670543,655539,636835,613019,603400,928977,915286,917023,895226,829596",5,1,3948,[object Object],5,1038.8344444444444,4,3600,1382470,3686400,2162688,486,,631,,
6,B,basic,straight,,,0.8.0,0340585d,65536,1,4096,95,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,1,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0",46,58,0,31,63,93,2288,4608,"31,31",4608,"31,31",374,1,374,5,0,0,[object Object],65536,1024,0,0,247,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,393216,524288,65536,196608,196608,196608,196608,196608,196608,196608,196608,262144,262144,262144,262144,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",243,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,,0,12967,15628,18728,21201,23235,24958,26562,27930,29237,30356,31436,32356,33251,34109,34844,35565,36256,36839,37397,37964,39590,40103,40070,40284,40686,42882,63057,81240,0,14717,19330,22659,25740,28120,30399,32807,34931,36940,39928,41816,43708,46032,47925,51069,52944,53200,51280,51551,51884,52148,52448,52666,52943,53121,53376,,,,,",5,1,3140,[object Object],5,1038.0897222222222,4,3600,3441606,3686400,196608,,false,32,,
6,B,basic,distributed,,,0.8.0,861f1b5d,65536,1,4096,95,0,"0,0,0,1,9,10,10,12,13,14,15,16,16,16,15,16,16,17,15,14,13,13,11,7,7,7,7,7,7,7,10,12,6,6,6,6,6,6,6,6,6,8,8,10,12,14,16,18,18,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",38,58,0,63,6,88,2476,4148,"4,32",3880,"60,34",1779,1,31,5,0,0,[object Object],65536,1024,0,0,451,",,,65536,589824,655360,655360,786432,851968,917504,983040,524288,524288,524288,491520,524288,524288,557056,491520,458752,425984,425984,360448,229376,229376,229376,229376,229376,229376,229376,327680,393216,196608,196608,196608,196608,196608,196608,196608,196608,196608,262144,262144,218453,393216,458752,524288,589824,589824,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",800,0,0,11,"0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,149445,118381,147456,169647,190071,223507,245086,266132,286474,313174,336994,357575,379823,397924,427809,455274,462855,451631,495903,584156,608191,609672,609587,609538,609457,609373,610463,665620,622455,619505,620690,620697,620703,620647,620717,620758,620730,620737,620680,620785,606425,532341,493428,459076,436359,412507,394378,359414,341923,326107,291217,277034,258186,232621,243084,221756,228200,153774,128576,103078,69175",5,1,3124,[object Object],5,1034.1030555555556,4,3600,3248623,3686400,655360,,true,32,,
6,B,basic,detour,,,0.8.0,4a12443f,65536,1,4096,94,0,"0,0,0,2,8,9,10,12,13,14,13,14,14,15,15,15,15,15,15,13,12,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,2",49,58,0,63,6,85,2564,4948,"60,34",4948,"60,34",1594,1,1594,6,0,0,[object Object],65536,1024,0,0,553,",,,131072,524288,589824,655360,786432,851968,917504,851968,917504,917504,983040,983040,983040,983040,983040,983040,851968,786432,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,131072",717,2786,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,141989,130291,152296,165584,179506,209074,215768,212424,216352,241648,240487,224323,224895,249523,250241,232200,212409,199984,180127,140462,108367,105776,105583,105440,105312,105218,105124,105048,104960,104007,104770,104678,104599,104498,104421,104328,104225,104119,104054,109800,150184,177802,202752,232558,242273,253290,270136,251071,255739,269168,250102,258388,271585,253201,256048,240409,231776,163936,142068,114025,60008",5,1,3123,[object Object],5,1034.1022222222223,4,3600,3157677,3686400,655360,,true,32,,
