pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
23,A,basic,distributed,,,0.10.0,7827e81c,4096,32768,512,63,4096,95,0,"0,0,0,6,9,10,11,13,14,15,16,17,17,18,17,17,18,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",29,0,0,63,6,88,2474,32768,"4,32,13",0,,,0,,4912,"4,32",2983,"61,34",2086,1,79,5,676957,3593,1031774,2445787,65536,1024,0,0,449,",,,196608,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,557056,557056,589824,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",800,1155,0,0,1155,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143144,126683,154799,174005,193594,225740,245367,265137,284550,311800,333736,352524,373588,392926,420799,444869,451035,442710,486067,571392,597635,599290,599340,599315,599352,599315,599340,599290,599375,599315,599315,599315,599375,599290,599340,599315,599352,599315,599340,599290,583643,508829,470435,438436,417664,398214,381725,347524,332122,318497,284091,270595,254798,229686,240654,221405,219870,159161,136309,111911,73130",5,1,3888,0,59,5,1035.8655555555556,4,3600,0,3249626,3686400,720896,,true,,,
23,A,basic,detour,,,0.10.0,f88c3804,4096,32768,512,63,4096,93,0,"0,0,0,7,9,10,10,12,13,14,14,15,15,15,15,15,15,15,15,14,13,11,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,14,15,16,16,16,16,16,17,16,16,16,15,14,8,12,10,9,4",36,0,0,63,6,85,2567,32768,"4,32,15",0,,,0,,4496,"4,32",3665,"60,34",1794,1,78,7,399510,6287,0,3436784,65536,1024,0,0,554,",,,458752,589824,655360,655360,786432,851968,917504,917504,983040,983040,983040,983040,983040,983040,983040,983040,917504,851968,720896,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,917504,983040,1048576,1048576,1048576,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,589824,262144",729,8049,0,0,8049,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,138424,136696,157464,170194,185666,216864,223295,217992,221873,246125,246431,229405,230491,255161,256876,237879,216523,204010,184791,143407,108355,105197,105033,104903,104809,104714,104620,104538,104437,104342,104246,104132,104055,103960,103906,103844,103806,103762,103725,112671,154139,179296,204082,234965,245034,258545,274783,255084,259959,272941,253205,261984,273981,254592,255698,239739,224785,167905,149466,125119,88088",5,1,3472,0,58,5,1033.9916666666666,4,3600,0,3152307,3686400,655360,,true,,,
24,A,basic,straight,,,0.10.0,ce84fb91,8192,32768,512,1,4096,71,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",586,58,0,22,63,46,-1,32768,"4,32,17",0,,,0,,58647,"31,32",58647,"31,32",3600,22,3600,29,588863283,162994,1787776,0,65536,1024,0,0,2143,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,393216,524288,589824,589824,589824,589824,589824,589824,589824,589824,589824,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,,,,,",343,0,0,0,0,0,0,0,53,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9875,21962,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,66777,99177,109483,112769,111275,107634,104220,103031,102374,101722,101741,101039,0,12102,16349,19310,21796,23791,25512,27923,29506,30928,32654,34159,35578,38098,39914,43281,44647,44879,43523,43723,43900,44099,44274,44471,44719,44865,45087,,,,,",5,1,16868,27,27,5,1268.6638888888888,4,3600,0,1731060,3686400,196608,,true,,,
24,A,basic,distributed,,,0.10.0,f9eba992,8192,32768,512,1,4096,94,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,10,12,6,6,6,6,6,6,6,6,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",34,58,0,63,6,87,2483,45600,"4,32,66",0,,,0,,4984,"4,32",3422,"61,34",1433,1,66,6,738124,3593,999597,2471457,65536,1024,0,0,459,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,327680,393216,196608,196608,196608,196608,196608,196608,196608,196608,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",805,0,0,0,0,0,0,0,12,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,596347,664133,633668,604360,606136,606033,606212,606121,606173,606149,606329,606228,606279,606177,591195,515383,476226,443602,422752,401121,385179,351220,335452,321942,288095,274166,256901,231692,242983,222810,223924,156919,133035,108346,73245",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3241412,3686400,720896,,false,,,
24,A,basic,detour,,,0.10.0,74730222,8192,32768,512,1,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,58,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
25,A,basic,straight,,,0.10.0,d3a43b51,8192,32768,512,3,4096,98,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,56,0,45,63,93,2289,32768,"4,32,17",0,,,0,,17893,"4,32",2040,"6,32",55,6,160,2,11419693,3598,3553687,0,65536,1024,0,0,248,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",311,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9875,21962,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54063,53766,53149,52758,52494,52567,53114,48791,56132,56439,57260,58564,59657,60713,62298,63876,65595,67300,68678,70818,72622,74275,76081,77809,78076,74154,74183,74154,74183,74154,74183,74154,74183,74154,,,,,",5,1,16868,0,2,5,1268.6638888888888,4,3600,0,3440112,3686400,196608,,false,,,
25,A,basic,distributed,,,0.10.0,49fc23d9,8192,32768,512,3,4096,95,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",34,56,0,63,6,88,2477,45600,"4,32,66",0,,,0,,4984,"4,32",3414,"61,34",1394,1,66,5,738124,3593,1005695,2471457,65536,1024,0,0,452,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,229376,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",799,0,0,0,0,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,595080,594951,595130,594531,595068,594951,595130,595025,595080,595040,595219,595102,595157,595040,580263,505619,467367,435900,415586,394653,379043,345258,330235,316946,283017,269143,253585,227912,239628,221064,223022,156933,133066,108477,72611",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3247645,3686400,720896,,true,,,
25,A,basic,detour,,,0.10.0,74730222,8192,32768,512,3,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,56,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
26,A,basic,straight,,,0.10.0,624f8218,8192,32768,512,9,4096,98,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,50,0,44,63,93,2289,32768,"4,32,17",0,,,0,,17893,"4,32",2040,"6,32",55,6,160,2,11419693,3598,3553818,0,65536,1024,0,0,249,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",313,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9875,21962,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54063,53766,53149,52758,52494,52557,52764,53063,59309,59684,60790,62041,62845,63892,65020,66789,68079,69874,71202,73075,74502,76427,77752,79683,79983,75685,75662,75685,75662,75685,75662,75685,75662,75685,,,,,",5,1,16868,0,2,5,1268.6638888888888,4,3600,0,3440028,3686400,196608,,false,,,
26,A,basic,distributed,,,0.10.0,cfa06639,8192,32768,512,9,4096,95,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",34,50,0,63,6,88,2477,45600,"4,32,66",0,,,0,,4984,"4,32",3414,"61,34",1394,1,66,5,738124,3593,1005695,2471457,65536,1024,0,0,452,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",799,0,0,0,0,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,595080,594951,595130,595471,595068,594951,595130,595025,595080,595040,595219,595102,595157,595040,580263,505619,467367,435900,415586,394653,379043,345258,330235,316946,283017,269143,253585,227912,239628,221064,223022,156933,133066,108477,72611",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3247637,3686400,720896,,true,,,
26,A,basic,detour,,,0.10.0,74730222,8192,32768,512,9,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,50,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
27,A,basic,straight,,,0.10.0,624f8218,8192,32768,512,63,4096,98,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,0,0,44,63,93,2289,32768,"4,32,17",0,,,0,,17893,"4,32",2040,"6,32",55,6,160,2,11419693,3598,3553818,0,65536,1024,0,0,249,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",313,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9875,21962,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54063,53766,53149,52758,52494,52557,52764,53063,59309,59684,60790,62041,62845,63892,65020,66789,68079,69874,71202,73075,74502,76427,77752,79683,79983,75685,75662,75685,75662,75685,75662,75685,75662,75685,,,,,",5,1,16868,0,2,5,1268.6638888888888,4,3600,0,3440028,3686400,196608,,false,,,
27,A,basic,distributed,,,0.10.0,ade01f1e,8192,32768,512,63,4096,95,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",34,0,0,63,6,88,2477,45600,"4,32,66",0,,,0,,4984,"4,32",3414,"61,34",1396,1,66,5,738124,3593,1005695,2471457,65536,1024,0,0,452,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",800,0,0,0,0,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,595080,594951,595130,595025,595080,594951,595142,595025,595157,595040,595219,595102,595157,595040,580263,505619,467367,435900,415577,394666,379025,345265,330231,316957,283020,269162,253585,227912,239623,221077,223022,156939,133064,108460,72611",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3247618,3686400,720896,,true,,,
27,A,basic,detour,,,0.10.0,fe158056,8192,32768,512,63,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,0,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089122,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",724,12995,0,0,12995,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,104644,104545,104456,104352,104269,104175,104078,103988,103900,103843,110461,151662,178163,203255,233599,243457,256027,272630,253026,257592,271032,251254,260091,272660,253578,255336,239908,222149,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142751,3686400,655360,,true,,,
28,A,basic,straight,,,0.10.0,389e0723,16384,32768,512,1,4096,71,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",590,58,0,22,63,46,-1,32768,"4,32,56",0,,,0,,59019,"31,32",59019,"31,32",3599,22,3599,29,590711332,162793,1787812,0,65536,1024,0,0,2142,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,393216,524288,589824,589824,589824,589824,589824,589824,589824,589824,589824,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,,,,,",341,0,0,0,0,0,0,0,53,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9875,21657,47319,47756,48172,48548,48880,49227,49555,49897,50221,50559,50877,51142,51534,51660,51868,61182,89462,106642,111795,111006,107423,104049,102863,102186,101609,101659,100889,0,12089,16022,19004,21280,23353,24984,27335,28911,30243,31995,33512,34963,36588,39002,42383,43776,43997,42583,42776,42969,43160,43351,43541,43731,43996,44184,,,,,",5,1,17404,27,27,5,1268.445,4,3600,0,1731192,3686400,196608,,true,,,
